Entity,Code,Day,daily_vaccinations
UT,,2021-03-11,22481
UT,,2021-03-12,21233
UT,,2021-03-13,20756
UT,,2021-03-14,24904
UT,,2021-03-15,24981
UT,,2021-03-16,21514
UT,,2021-03-17,21321
UT,,2021-03-18,23713
UT,,2021-03-19,17836
UT,,2021-03-20,13321
UT,,2021-03-21,18551
UT,,2021-03-22,18418
UT,,2021-03-23,17887
UT,,2021-03-24,18045
UT,,2021-03-25,20569
UT,,2021-03-26,20557
UT,,2021-03-27,29228
UT,,2021-03-28,19825
UT,,2021-03-29,19812
UT,,2021-03-30,24488
UT,,2021-03-31,21261
UT,,2021-04-01,23888
UT,,2021-04-02,23873
UT,,2021-04-03,27210
UT,,2021-04-04,27210
UT,,2021-04-05,31799
UT,,2021-04-06,27333
UT,,2021-04-07,30872
UT,,2021-04-08,27485
UT,,2021-04-09,33365
UT,,2021-04-10,28023
UT,,2021-04-11,28016
UT,,2021-04-12,23532
UT,,2021-04-13,29635
UT,,2021-04-14,30312
UT,,2021-04-15,30139
UT,,2021-04-16,28867
UT,,2021-04-17,29835
UT,,2021-04-18,29790
UT,,2021-04-19,36389
UT,,2021-04-20,27457
UT,,2021-04-21,25933
UT,,2021-04-22,26634
UT,,2021-04-23,26964
UT,,2021-04-24,23473
UT,,2021-04-25,23489
UT,,2021-04-26,16779
UT,,2021-04-27,21504
UT,,2021-04-28,22257
UT,,2021-04-29,20761
UT,,2021-04-30,15806
UT,,2021-05-01,18899
UT,,2021-05-02,18893
UT,,2021-05-03,18900
UT,,2021-05-04,18893
UT,,2021-05-05,18897
UT,,2021-05-06,18155
UT,,2021-05-07,18144
UT,,2021-05-08,13677
UT,,2021-05-09,13669
UT,,2021-05-10,13680
UT,,2021-05-11,20144
UT,,2021-05-12,16688
UT,,2021-05-13,17759
UT,,2021-05-14,19968
UT,,2021-05-15,17122
VT,,2021-01-13,3814
VT,,2021-01-14,1907
VT,,2021-01-15,2238
VT,,2021-01-16,2185
VT,,2021-01-17,2154
VT,,2021-01-18,2133
VT,,2021-01-19,2118
VT,,2021-01-20,1606
VT,,2021-01-21,1895
VT,,2021-01-22,1997
VT,,2021-01-23,2133
VT,,2021-01-24,2192
VT,,2021-01-25,2153
VT,,2021-01-26,1976
VT,,2021-01-27,2080
VT,,2021-01-28,2291
VT,,2021-01-29,2184
VT,,2021-01-30,2050
VT,,2021-01-31,2187
VT,,2021-02-01,2686
VT,,2021-02-02,2801
VT,,2021-02-03,2763
VT,,2021-02-04,2618
VT,,2021-02-05,2617
VT,,2021-02-06,2745
VT,,2021-02-07,2857
VT,,2021-02-08,2557
VT,,2021-02-09,2717
VT,,2021-02-10,2735
VT,,2021-02-11,2816
VT,,2021-02-12,2855
VT,,2021-02-13,2818
VT,,2021-02-14,2801
VT,,2021-02-15,2937
VT,,2021-02-16,3136
VT,,2021-02-17,3157
VT,,2021-02-18,3039
VT,,2021-02-19,3940
VT,,2021-02-20,4199
VT,,2021-02-21,4337
VT,,2021-02-22,4364
VT,,2021-02-23,4157
VT,,2021-02-24,4144
VT,,2021-02-25,4235
VT,,2021-02-26,3417
VT,,2021-02-27,3545
VT,,2021-02-28,3631
VT,,2021-03-01,3802
VT,,2021-03-02,3925
VT,,2021-03-03,4030
VT,,2021-03-04,3991
VT,,2021-03-05,4006
VT,,2021-03-06,3914
VT,,2021-03-07,4139
VT,,2021-03-08,4384
VT,,2021-03-09,4620
VT,,2021-03-10,4847
VT,,2021-03-11,5185
VT,,2021-03-12,5416
VT,,2021-03-13,6755
VT,,2021-03-14,5726
VT,,2021-03-15,5771
VT,,2021-03-16,5697
VT,,2021-03-17,5650
VT,,2021-03-18,5768
VT,,2021-03-19,5953
VT,,2021-03-20,4930
VT,,2021-03-21,6082
VT,,2021-03-22,5469
VT,,2021-03-23,5611
VT,,2021-03-24,5674
VT,,2021-03-25,5463
VT,,2021-03-26,5360
VT,,2021-03-27,5303
VT,,2021-03-28,5117
VT,,2021-03-29,5532
VT,,2021-03-30,5762
VT,,2021-03-31,6010
VT,,2021-04-01,6142
VT,,2021-04-02,6412
VT,,2021-04-03,8113
VT,,2021-04-04,7249
VT,,2021-04-05,7727
VT,,2021-04-06,7553
VT,,2021-04-07,7317
VT,,2021-04-08,7337
VT,,2021-04-09,7576
VT,,2021-04-10,6635
VT,,2021-04-11,7996
VT,,2021-04-12,8247
VT,,2021-04-13,9302
VT,,2021-04-14,8735
VT,,2021-04-15,9017
VT,,2021-04-16,8835
VT,,2021-04-17,7177
VT,,2021-04-18,8302
VT,,2021-04-19,7834
VT,,2021-04-20,7199
VT,,2021-04-21,7904
VT,,2021-04-22,7746
VT,,2021-04-23,7185
VT,,2021-04-24,8439
VT,,2021-04-25,7258
VT,,2021-04-26,7817
VT,,2021-04-27,7444
VT,,2021-04-28,7562
VT,,2021-04-29,7669
VT,,2021-04-30,8099
VT,,2021-05-01,7862
VT,,2021-05-02,7899
VT,,2021-05-03,7450
VT,,2021-05-04,7356
VT,,2021-05-05,7269
VT,,2021-05-06,7159
VT,,2021-05-07,6879
VT,,2021-05-08,6553
VT,,2021-05-09,7351
VT,,2021-05-10,7167
VT,,2021-05-11,6964
VT,,2021-05-12,7227
VT,,2021-05-13,6977
VT,,2021-05-14,7012
VT,,2021-05-15,7277
Veterans Health,,2021-01-13,27623
Veterans Health,,2021-01-14,28972
Veterans Health,,2021-01-15,30339
Veterans Health,,2021-01-16,28907
Veterans Health,,2021-01-17,28047
Veterans Health,,2021-01-18,27474
Veterans Health,,2021-01-19,27065
Veterans Health,,2021-01-20,25456
Veterans Health,,2021-01-21,34652
Veterans Health,,2021-01-22,37413
Veterans Health,,2021-01-23,40173
Veterans Health,,2021-01-24,42465
Veterans Health,,2021-01-25,44454
Veterans Health,,2021-01-26,41020
Veterans Health,,2021-01-27,44791
Veterans Health,,2021-01-28,37870
Veterans Health,,2021-01-29,37405
Veterans Health,,2021-01-30,37816
Veterans Health,,2021-01-31,38290
Veterans Health,,2021-02-01,37224
Veterans Health,,2021-02-02,38574
Veterans Health,,2021-02-03,38266
Veterans Health,,2021-02-04,33404
Veterans Health,,2021-02-05,33788
Veterans Health,,2021-02-06,34643
Veterans Health,,2021-02-07,41146
Veterans Health,,2021-02-08,42230
Veterans Health,,2021-02-09,42169
Veterans Health,,2021-02-10,44123
Veterans Health,,2021-02-11,50169
Veterans Health,,2021-02-12,51618
Veterans Health,,2021-02-13,53122
Veterans Health,,2021-02-14,54361
Veterans Health,,2021-02-15,55401
Veterans Health,,2021-02-16,60593
Veterans Health,,2021-02-17,56780
Veterans Health,,2021-02-18,56617
Veterans Health,,2021-02-19,53673
Veterans Health,,2021-02-20,51472
Veterans Health,,2021-02-21,44351
Veterans Health,,2021-02-22,44339
Veterans Health,,2021-02-23,44301
Veterans Health,,2021-02-24,45065
Veterans Health,,2021-02-25,43416
Veterans Health,,2021-02-26,43288
Veterans Health,,2021-02-27,53655
Veterans Health,,2021-02-28,56055
Veterans Health,,2021-03-01,57043
Veterans Health,,2021-03-02,52829
Veterans Health,,2021-03-03,54920
Veterans Health,,2021-03-04,56918
Veterans Health,,2021-03-05,59672
Veterans Health,,2021-03-06,51260
Veterans Health,,2021-03-07,50649
Veterans Health,,2021-03-08,50283
Veterans Health,,2021-03-09,49448
Veterans Health,,2021-03-10,50738
Veterans Health,,2021-03-11,52614
Veterans Health,,2021-03-12,54509
Veterans Health,,2021-03-13,66893
Veterans Health,,2021-03-14,58255
Veterans Health,,2021-03-15,62537
Veterans Health,,2021-03-16,63135
Veterans Health,,2021-03-17,62248
Veterans Health,,2021-03-18,61099
Veterans Health,,2021-03-19,59407
Veterans Health,,2021-03-20,46529
Veterans Health,,2021-03-21,54959
Veterans Health,,2021-03-22,50964
Veterans Health,,2021-03-23,50224
Veterans Health,,2021-03-24,49577
Veterans Health,,2021-03-25,48983
Veterans Health,,2021-03-26,48636
Veterans Health,,2021-03-27,49218
Veterans Health,,2021-03-28,49722
Veterans Health,,2021-03-29,50217
Veterans Health,,2021-03-30,49863
Veterans Health,,2021-03-31,50269
Veterans Health,,2021-04-01,50144
Veterans Health,,2021-04-02,49611
Veterans Health,,2021-04-03,48792
Veterans Health,,2021-04-04,47560
Veterans Health,,2021-04-05,43503
Veterans Health,,2021-04-06,45905
Veterans Health,,2021-04-07,45247
Veterans Health,,2021-04-08,41271
Veterans Health,,2021-04-09,39061
Veterans Health,,2021-04-10,40040
Veterans Health,,2021-04-11,39387
Veterans Health,,2021-04-12,41914
Veterans Health,,2021-04-13,39228
Veterans Health,,2021-04-14,38647
Veterans Health,,2021-04-15,40234
Veterans Health,,2021-04-16,39943
Veterans Health,,2021-04-17,36394
Veterans Health,,2021-04-18,34792
Veterans Health,,2021-04-19,32237
Veterans Health,,2021-04-20,32049
Veterans Health,,2021-04-21,30362
Veterans Health,,2021-04-22,29417
Veterans Health,,2021-04-23,28341
Veterans Health,,2021-04-24,27257
Veterans Health,,2021-04-25,26053
Veterans Health,,2021-04-26,24415
Veterans Health,,2021-04-27,24059
Veterans Health,,2021-04-28,23342
Veterans Health,,2021-04-29,22416
Veterans Health,,2021-04-30,21432
Veterans Health,,2021-05-01,20487
Veterans Health,,2021-05-02,19443
Veterans Health,,2021-05-03,18452
Veterans Health,,2021-05-04,18314
Veterans Health,,2021-05-05,17401
Veterans Health,,2021-05-06,16501
Veterans Health,,2021-05-07,15797
Veterans Health,,2021-05-08,14916
Veterans Health,,2021-05-09,14063
Veterans Health,,2021-05-10,13771
Veterans Health,,2021-05-11,13793
Veterans Health,,2021-05-12,13423
Veterans Health,,2021-05-13,12815
Veterans Health,,2021-05-14,12128
Veterans Health,,2021-05-15,11647
VI,,2021-01-13,315
VI,,2021-01-14,272
VI,,2021-01-15,250
VI,,2021-01-16,219
VI,,2021-01-17,201
VI,,2021-01-18,188
VI,,2021-01-19,179
VI,,2021-01-20,175
VI,,2021-01-21,189
VI,,2021-01-22,206
VI,,2021-01-23,228
VI,,2021-01-24,214
VI,,2021-01-25,199
VI,,2021-01-26,230
VI,,2021-01-27,251
VI,,2021-01-28,268
VI,,2021-01-29,312
VI,,2021-01-30,373
VI,,2021-01-31,376
VI,,2021-02-01,388
VI,,2021-02-02,423
VI,,2021-02-03,459
VI,,2021-02-04,513
VI,,2021-02-05,518
VI,,2021-02-06,500
VI,,2021-02-07,496
VI,,2021-02-08,488
VI,,2021-02-09,479
VI,,2021-02-10,476
VI,,2021-02-11,422
VI,,2021-02-12,401
VI,,2021-02-13,388
VI,,2021-02-14,402
VI,,2021-02-15,403
VI,,2021-02-16,336
VI,,2021-02-17,349
VI,,2021-02-18,354
VI,,2021-02-19,451
VI,,2021-02-20,521
VI,,2021-02-21,548
VI,,2021-02-22,548
VI,,2021-02-23,639
VI,,2021-02-24,612
VI,,2021-02-25,590
VI,,2021-02-26,548
VI,,2021-02-27,470
VI,,2021-02-28,464
VI,,2021-03-01,469
VI,,2021-03-02,406
VI,,2021-03-03,386
VI,,2021-03-04,548
VI,,2021-03-05,526
VI,,2021-03-06,557
VI,,2021-03-07,523
VI,,2021-03-08,512
VI,,2021-03-09,574
VI,,2021-03-10,638
VI,,2021-03-11,535
VI,,2021-03-12,548
VI,,2021-03-13,596
VI,,2021-03-14,597
VI,,2021-03-15,601
VI,,2021-03-16,623
VI,,2021-03-17,660
VI,,2021-03-18,681
VI,,2021-03-19,706
VI,,2021-03-20,698
VI,,2021-03-21,709
VI,,2021-03-22,704
VI,,2021-03-23,732
VI,,2021-03-24,748
VI,,2021-03-25,800
VI,,2021-03-26,789
VI,,2021-03-27,814
VI,,2021-03-28,864
VI,,2021-03-29,867
VI,,2021-03-30,897
VI,,2021-03-31,930
VI,,2021-04-01,939
VI,,2021-04-02,951
VI,,2021-04-03,865
VI,,2021-04-04,801
VI,,2021-04-05,795
VI,,2021-04-06,780
VI,,2021-04-07,774
VI,,2021-04-08,840
VI,,2021-04-09,858
VI,,2021-04-10,916
VI,,2021-04-11,944
VI,,2021-04-12,961
VI,,2021-04-13,965
VI,,2021-04-14,939
VI,,2021-04-15,850
VI,,2021-04-16,817
VI,,2021-04-17,841
VI,,2021-04-18,837
VI,,2021-04-19,825
VI,,2021-04-20,782
VI,,2021-04-21,724
VI,,2021-04-22,632
VI,,2021-04-23,573
VI,,2021-04-24,474
VI,,2021-04-25,470
VI,,2021-04-26,468
VI,,2021-04-27,428
VI,,2021-04-28,414
VI,,2021-04-29,436
VI,,2021-04-30,463
VI,,2021-05-01,488
VI,,2021-05-02,486
VI,,2021-05-03,487
VI,,2021-05-04,494
VI,,2021-05-05,389
VI,,2021-05-06,440
VI,,2021-05-07,395
VI,,2021-05-08,377
VI,,2021-05-09,368
VI,,2021-05-10,367
VI,,2021-05-11,325
VI,,2021-05-12,386
VI,,2021-05-13,289
VI,,2021-05-14,282
VI,,2021-05-15,289
VA,,2021-01-13,27229
VA,,2021-01-14,13614
VA,,2021-01-15,17876
VA,,2021-01-16,18573
VA,,2021-01-17,18991
VA,,2021-01-18,19270
VA,,2021-01-19,19470
VA,,2021-01-20,17933
VA,,2021-01-21,20608
VA,,2021-01-22,22459
VA,,2021-01-23,23485
VA,,2021-01-24,23729
VA,,2021-01-25,25249
VA,,2021-01-26,38276
VA,,2021-01-27,40808
VA,,2021-01-28,43758
VA,,2021-01-29,46189
VA,,2021-01-30,50946
VA,,2021-01-31,54508
VA,,2021-02-01,55407
VA,,2021-02-02,43769
VA,,2021-02-03,41989
VA,,2021-02-04,40095
VA,,2021-02-05,38440
VA,,2021-02-06,38094
VA,,2021-02-07,38593
VA,,2021-02-08,37831
VA,,2021-02-09,37197
VA,,2021-02-10,37771
VA,,2021-02-11,39162
VA,,2021-02-12,40141
VA,,2021-02-13,39675
VA,,2021-02-14,35980
VA,,2021-02-15,36818
VA,,2021-02-16,38559
VA,,2021-02-17,38966
VA,,2021-02-18,40084
VA,,2021-02-19,52950
VA,,2021-02-20,48702
VA,,2021-02-21,50009
VA,,2021-02-22,48869
VA,,2021-02-23,47775
VA,,2021-02-24,49057
VA,,2021-02-25,49284
VA,,2021-02-26,39615
VA,,2021-02-27,47360
VA,,2021-02-28,54414
VA,,2021-03-01,57354
VA,,2021-03-02,57929
VA,,2021-03-03,59592
VA,,2021-03-04,62240
VA,,2021-03-05,59952
VA,,2021-03-06,55707
VA,,2021-03-07,51391
VA,,2021-03-08,49929
VA,,2021-03-09,54612
VA,,2021-03-10,56591
VA,,2021-03-11,57278
VA,,2021-03-12,58784
VA,,2021-03-13,62152
VA,,2021-03-14,63765
VA,,2021-03-15,66502
VA,,2021-03-16,61944
VA,,2021-03-17,58693
VA,,2021-03-18,58069
VA,,2021-03-19,58771
VA,,2021-03-20,59415
VA,,2021-03-21,59552
VA,,2021-03-22,58341
VA,,2021-03-23,57494
VA,,2021-03-24,63163
VA,,2021-03-25,62509
VA,,2021-03-26,64262
VA,,2021-03-27,60673
VA,,2021-03-28,67028
VA,,2021-03-29,72383
VA,,2021-03-30,84012
VA,,2021-03-31,83888
VA,,2021-04-01,87342
VA,,2021-04-02,91083
VA,,2021-04-03,100970
VA,,2021-04-04,101058
VA,,2021-04-05,95899
VA,,2021-04-06,87650
VA,,2021-04-07,87049
VA,,2021-04-08,86215
VA,,2021-04-09,85211
VA,,2021-04-10,83590
VA,,2021-04-11,83703
VA,,2021-04-12,83810
VA,,2021-04-13,84656
VA,,2021-04-14,85999
VA,,2021-04-15,85845
VA,,2021-04-16,90436
VA,,2021-04-17,90434
VA,,2021-04-18,85988
VA,,2021-04-19,87911
VA,,2021-04-20,89000
VA,,2021-04-21,86407
VA,,2021-04-22,88988
VA,,2021-04-23,85810
VA,,2021-04-24,86223
VA,,2021-04-25,85460
VA,,2021-04-26,86267
VA,,2021-04-27,85038
VA,,2021-04-28,83505
VA,,2021-04-29,81784
VA,,2021-04-30,80111
VA,,2021-05-01,79191
VA,,2021-05-02,79264
VA,,2021-05-03,71930
VA,,2021-05-04,69502
VA,,2021-05-05,69901
VA,,2021-05-06,71861
VA,,2021-05-07,68969
VA,,2021-05-08,62089
VA,,2021-05-09,58077
VA,,2021-05-10,65202
VA,,2021-05-11,65586
VA,,2021-05-12,64138
VA,,2021-05-13,58230
VA,,2021-05-14,55377
VA,,2021-05-15,56581
WA,,2021-01-13,12671
WA,,2021-01-14,14836
WA,,2021-01-15,15680
WA,,2021-01-16,16672
WA,,2021-01-17,17267
WA,,2021-01-18,17664
WA,,2021-01-19,17948
WA,,2021-01-20,19790
WA,,2021-01-21,21169
WA,,2021-01-22,22933
WA,,2021-01-23,24963
WA,,2021-01-24,23926
WA,,2021-01-25,26748
WA,,2021-01-26,26630
WA,,2021-01-27,26811
WA,,2021-01-28,28245
WA,,2021-01-29,29134
WA,,2021-01-30,29565
WA,,2021-01-31,33566
WA,,2021-02-01,33117
WA,,2021-02-02,33451
WA,,2021-02-03,33073
WA,,2021-02-04,32318
WA,,2021-02-05,31553
WA,,2021-02-06,31975
WA,,2021-02-07,31539
WA,,2021-02-08,31046
WA,,2021-02-09,29919
WA,,2021-02-10,34713
WA,,2021-02-11,34669
WA,,2021-02-12,36081
WA,,2021-02-13,36287
WA,,2021-02-14,37336
WA,,2021-02-15,35136
WA,,2021-02-16,35726
WA,,2021-02-17,30996
WA,,2021-02-18,30817
WA,,2021-02-19,40241
WA,,2021-02-20,40779
WA,,2021-02-21,39719
WA,,2021-02-22,42211
WA,,2021-02-23,41755
WA,,2021-02-24,41214
WA,,2021-02-25,43809
WA,,2021-02-26,35285
WA,,2021-02-27,37087
WA,,2021-02-28,40672
WA,,2021-03-01,45811
WA,,2021-03-02,49655
WA,,2021-03-03,53397
WA,,2021-03-04,54350
WA,,2021-03-05,55977
WA,,2021-03-06,57804
WA,,2021-03-07,59244
WA,,2021-03-08,59036
WA,,2021-03-09,59146
WA,,2021-03-10,59317
WA,,2021-03-11,62656
WA,,2021-03-12,62964
WA,,2021-03-13,61473
WA,,2021-03-14,59802
WA,,2021-03-15,58966
WA,,2021-03-16,58644
WA,,2021-03-17,57488
WA,,2021-03-18,54519
WA,,2021-03-19,54524
WA,,2021-03-20,55386
WA,,2021-03-21,58576
WA,,2021-03-22,59936
WA,,2021-03-23,57613
WA,,2021-03-24,57497
WA,,2021-03-25,58221
WA,,2021-03-26,61142
WA,,2021-03-27,63057
WA,,2021-03-28,63858
WA,,2021-03-29,65149
WA,,2021-03-30,66890
WA,,2021-03-31,68346
WA,,2021-04-01,69891
WA,,2021-04-02,70565
WA,,2021-04-03,71929
WA,,2021-04-04,72707
WA,,2021-04-05,73347
WA,,2021-04-06,72042
WA,,2021-04-07,72823
WA,,2021-04-08,72860
WA,,2021-04-09,73022
WA,,2021-04-10,72796
WA,,2021-04-11,72446
WA,,2021-04-12,73128
WA,,2021-04-13,76666
WA,,2021-04-14,77843
WA,,2021-04-15,77578
WA,,2021-04-16,75733
WA,,2021-04-17,75802
WA,,2021-04-18,75686
WA,,2021-04-19,74747
WA,,2021-04-20,72820
WA,,2021-04-21,72641
WA,,2021-04-22,73032
WA,,2021-04-23,75677
WA,,2021-04-24,74651
WA,,2021-04-25,74379
WA,,2021-04-26,74836
WA,,2021-04-27,75085
WA,,2021-04-28,74034
WA,,2021-04-29,74713
WA,,2021-04-30,73135
WA,,2021-05-01,72914
WA,,2021-05-02,71088
WA,,2021-05-03,66756
WA,,2021-05-04,63251
WA,,2021-05-05,61576
WA,,2021-05-06,59266
WA,,2021-05-07,56477
WA,,2021-05-08,55180
WA,,2021-05-09,54773
WA,,2021-05-10,59191
WA,,2021-05-11,63884
WA,,2021-05-12,63706
WA,,2021-05-13,63130
WA,,2021-05-14,62882
WA,,2021-05-15,62496
WV,,2021-01-13,7379
WV,,2021-01-14,7665
WV,,2021-01-15,10292
WV,,2021-01-16,8872
WV,,2021-01-17,8020
WV,,2021-01-18,7452
WV,,2021-01-19,7047
WV,,2021-01-20,6845
WV,,2021-01-21,6984
WV,,2021-01-22,6651
WV,,2021-01-23,8004
WV,,2021-01-24,8493
WV,,2021-01-25,7992
WV,,2021-01-26,8262
WV,,2021-01-27,8044
WV,,2021-01-28,8151
WV,,2021-01-29,8457
WV,,2021-01-30,8794
WV,,2021-01-31,8127
WV,,2021-02-01,8048
WV,,2021-02-02,7673
WV,,2021-02-03,7591
WV,,2021-02-04,7450
WV,,2021-02-05,7408
WV,,2021-02-06,8353
WV,,2021-02-07,8896
WV,,2021-02-08,9009
WV,,2021-02-09,9030
WV,,2021-02-10,9216
WV,,2021-02-11,9147
WV,,2021-02-12,8515
WV,,2021-02-13,8749
WV,,2021-02-14,9220
WV,,2021-02-15,9532
WV,,2021-02-16,9461
WV,,2021-02-17,9062
WV,,2021-02-18,8965
WV,,2021-02-19,12741
WV,,2021-02-20,11711
WV,,2021-02-21,10990
WV,,2021-02-22,10783
WV,,2021-02-23,11000
WV,,2021-02-24,11210
WV,,2021-02-25,11715
WV,,2021-02-26,8757
WV,,2021-02-27,9710
WV,,2021-02-28,9826
WV,,2021-03-01,9780
WV,,2021-03-02,9413
WV,,2021-03-03,9568
WV,,2021-03-04,9702
WV,,2021-03-05,10366
WV,,2021-03-06,9723
WV,,2021-03-07,9878
WV,,2021-03-08,9765
WV,,2021-03-09,9973
WV,,2021-03-10,9951
WV,,2021-03-11,10386
WV,,2021-03-12,11052
WV,,2021-03-13,12176
WV,,2021-03-14,11842
WV,,2021-03-15,11953
WV,,2021-03-16,11901
WV,,2021-03-17,12035
WV,,2021-03-18,11946
WV,,2021-03-19,11514
WV,,2021-03-20,11010
WV,,2021-03-21,11326
WV,,2021-03-22,11260
WV,,2021-03-23,11387
WV,,2021-03-24,11798
WV,,2021-03-25,11969
WV,,2021-03-26,12408
WV,,2021-03-27,12887
WV,,2021-03-28,13329
WV,,2021-03-29,13257
WV,,2021-03-30,13811
WV,,2021-03-31,13788
WV,,2021-04-01,14691
WV,,2021-04-02,15123
WV,,2021-04-03,13788
WV,,2021-04-04,12827
WV,,2021-04-05,12745
WV,,2021-04-06,12284
WV,,2021-04-07,12078
WV,,2021-04-08,11088
WV,,2021-04-09,10004
WV,,2021-04-10,10465
WV,,2021-04-11,11161
WV,,2021-04-12,11244
WV,,2021-04-13,11212
WV,,2021-04-14,11111
WV,,2021-04-15,10421
WV,,2021-04-16,9691
WV,,2021-04-17,8970
WV,,2021-04-18,8501
WV,,2021-04-19,8434
WV,,2021-04-20,8539
WV,,2021-04-21,8764
WV,,2021-04-22,8781
WV,,2021-04-23,8780
WV,,2021-04-24,7979
WV,,2021-04-25,7822
WV,,2021-04-26,7833
WV,,2021-04-27,7524
WV,,2021-04-28,7182
WV,,2021-04-29,7413
WV,,2021-04-30,6993
WV,,2021-05-01,6790
WV,,2021-05-02,6657
WV,,2021-05-03,6643
WV,,2021-05-04,6542
WV,,2021-05-05,5806
WV,,2021-05-06,5263
WV,,2021-05-07,4341
WV,,2021-05-08,4271
WV,,2021-05-09,4329
WV,,2021-05-10,4807
WV,,2021-05-11,5173
WV,,2021-05-12,5773
WV,,2021-05-13,5380
WV,,2021-05-14,5409
WV,,2021-05-15,5123
WI,,2021-01-13,0
WI,,2021-01-14,6351
WI,,2021-01-15,10850
WI,,2021-01-16,10868
WI,,2021-01-17,10880
WI,,2021-01-18,10887
WI,,2021-01-19,10892
WI,,2021-01-20,12177
WI,,2021-01-21,12686
WI,,2021-01-22,13003
WI,,2021-01-23,14986
WI,,2021-01-24,16663
WI,,2021-01-25,16186
WI,,2021-01-26,14943
WI,,2021-01-27,16147
WI,,2021-01-28,17594
WI,,2021-01-29,20864
WI,,2021-01-30,23517
WI,,2021-01-31,26110
WI,,2021-02-01,28216
WI,,2021-02-02,29134
WI,,2021-02-03,30379
WI,,2021-02-04,26714
WI,,2021-02-05,26898
WI,,2021-02-06,26856
WI,,2021-02-07,35924
WI,,2021-02-08,35695
WI,,2021-02-09,35326
WI,,2021-02-10,35504
WI,,2021-02-11,39623
WI,,2021-02-12,38475
WI,,2021-02-13,39698
WI,,2021-02-14,30412
WI,,2021-02-15,30043
WI,,2021-02-16,31768
WI,,2021-02-17,30827
WI,,2021-02-18,30553
WI,,2021-02-19,38988
WI,,2021-02-20,38929
WI,,2021-02-21,39315
WI,,2021-02-22,39824
WI,,2021-02-23,38279
WI,,2021-02-24,38605
WI,,2021-02-25,39149
WI,,2021-02-26,31793
WI,,2021-02-27,33258
WI,,2021-02-28,34279
WI,,2021-03-01,35514
WI,,2021-03-02,37365
WI,,2021-03-03,38650
WI,,2021-03-04,40300
WI,,2021-03-05,42401
WI,,2021-03-06,42845
WI,,2021-03-07,42786
WI,,2021-03-08,43428
WI,,2021-03-09,41608
WI,,2021-03-10,40936
WI,,2021-03-11,40802
WI,,2021-03-12,41145
WI,,2021-03-13,50069
WI,,2021-03-14,43257
WI,,2021-03-15,43283
WI,,2021-03-16,45496
WI,,2021-03-17,45875
WI,,2021-03-18,46890
WI,,2021-03-19,46626
WI,,2021-03-20,38826
WI,,2021-03-21,50006
WI,,2021-03-22,50598
WI,,2021-03-23,49912
WI,,2021-03-24,50782
WI,,2021-03-25,52371
WI,,2021-03-26,54803
WI,,2021-03-27,56161
WI,,2021-03-28,55149
WI,,2021-03-29,55981
WI,,2021-03-30,55789
WI,,2021-03-31,55569
WI,,2021-04-01,56081
WI,,2021-04-02,56376
WI,,2021-04-03,57632
WI,,2021-04-04,57031
WI,,2021-04-05,56640
WI,,2021-04-06,55461
WI,,2021-04-07,55574
WI,,2021-04-08,56942
WI,,2021-04-09,58818
